xxGeoId|Geography|LEAID|Year|Iteration|CDP02_10est|CDP02_10moe|CDP02_11est|CDP02_11moe|CDP02_11pct|CDP02_11pctmoe|CDP02_12est|CDP02_12moe|CDP02_12pct|CDP02_12pctmoe|CDP02_13est|CDP02_13moe|CDP02_13pct|CDP02_13pctmoe|CDP02_14est|CDP02_14moe|CDP02_14pct|CDP02_14pctmoe|CDP02_15est|CDP02_15moe|CDP02_15pct|CDP02_15pctmoe
97000US4837260|River Road Independent School District, NC|4837260|2014-2018|105|865|230|20|30|2.3|3.4|25|45|2.9|5.4|515|185|59.5|13.5|300|128|34.7|11.8|0|19|0.0|4.5
97000US4837320|Riviera Independent School District, NC|4837320|2014-2018|105|185|98|20|28|10.8|13.2|15|20|8.1|10.2|110|73|59.5|18.0|40|38|21.6|18.7|0|13|0.0|19.3
97000US4837380|Robert Lee Independent School District, NC|4837380|2014-2018|105|230|73|0|13|0.0|15.9|4|9|1.7|6.1|160|63|69.6|11.6|65|28|28.3|11.0|0|13|0.0|15.9
97000US4837410|Robinson Independent School District, NC|4837410|2014-2018|105|2105|284|60|51|2.9|2.3|250|110|11.9|5.2|1205|233|57.2|6.7|590|149|28.0|6.7|0|21|0.0|1.9
97000US4837440|Robstown Independent School District, NC|4837440|2014-2018|105|3455|462|395|167|11.4|4.4|420|207|12.2|5.5|1930|289|55.9|6.7|705|243|20.4|6.3|0|21|0.0|1.1
97000US4837470|Roby Consolidated Independent School District, NC|4837470|2014-2018|105|200|71|10|10|5.0|6.1|25|24|12.5|10.5|115|62|57.5|14.3|50|25|25.0|15.3|0|13|0.0|18.0
97000US4837590|Rockdale Independent School District, NC|4837590|2014-2018|105|1620|270|45|53|2.8|3.4|25|37|1.5|2.3|985|184|60.8|8.6|565|184|34.9|8.5|0|19|0.0|2.4
97000US4837650|Rockwall Independent School District, NC|4837650|2014-2018|105|14570|625|400|177|2.7|1.2|915|240|6.3|1.6|8685|399|59.6|2.2|4575|351|31.4|1.8|0|31|0.0|0.3
97000US4837710|Rogers Independent School District, NC|4837710|2014-2018|105|600|248|70|71|11.7|9.2|70|75|11.7|8.8|285|109|47.5|10.6|175|80|29.2|15.6|0|13|0.0|6.4
97000US4837740|Roma Independent School District, NC|4837740|2014-2018|105|6295|651|470|182|7.5|2.7|535|166|8.5|2.4|3695|430|58.7|3.5|1595|234|25.3|3.2|0|25|0.0|0.6
97000US4837800|Roosevelt Independent School District, NC|4837800|2014-2018|105|855|222|45|41|5.3|4.8|0|19|0.0|4.6|485|153|56.7|11.8|325|145|38.0|12.2|0|19|0.0|4.6
97000US4837830|Ropes Independent School District, NC|4837830|2014-2018|105|205|54|10|9|4.9|4.4|4|3|2.0|3.4|120|36|58.5|9.9|75|30|36.6|9.5|0|13|0.0|17.6
97000US4837860|Roscoe Collegiate Independent School District, NC|4837860|2014-2018|105|355|107|25|17|7.0|4.3|30|20|8.5|5.6|205|83|57.7|11.7|95|46|26.8|11.2|0|13|0.0|10.6
97000US4837900|Rosebud-Lott Independent School District, NC|4837900|2014-2018|105|625|188|60|55|9.6|7.4|50|33|8.0|5.3|430|131|68.8|8.8|85|56|13.6|8.2|0|19|0.0|6.2
97000US0637050|Soledad Unified School District, NC|0637050|2014-2018|105|4295|473|0|23|0.0|0.8|380|151|8.8|3.4|2535|403|59.0|5.7|1375|236|32.0|5.0|0|23|0.0|0.8
95000US0637110|Solvang Elementary School District, NC|0637110|2014-2018|105|590|161|0|17|0.0|5.8|55|54|9.3|9.4|535|164|90.7|9.4|0|17|0.0|5.8|0|17|0.0|5.8
95000US0637140|Somis Union Elementary School District, NC|0637140|2014-2018|105|210|82|0|12|0.0|15.3|4|6|1.9|3.5|205|82|97.6|4.6|0|12|0.0|15.3|0|12|0.0|15.3
97000US0637200|Sonoma Valley Unified School District, NC|0637200|2014-2018|105|4460|497|0|26|0.0|0.8|375|119|8.4|2.7|2720|445|61.0|6.1|1365|278|30.6|5.5|0|26|0.0|0.8
95000US0637230|Sonora Elementary School District, NC|0637230|2014-2018|105|875|278|0|17|0.0|3.9|130|62|14.9|7.9|745|272|85.1|7.9|0|17|0.0|3.9|0|17|0.0|3.9
96000US0637260|Sonora Union High School District, NC|0637260|2014-2018|105|1240|233|0|26|0.0|2.8|0|26|0.0|2.8|0|26|0.0|2.8|1240|233|100.0|2.8|0|26|0.0|2.8
95000US0637290|Soquel Elementary School District, NC|0637290|2014-2018|105|2250|306|0|23|0.0|1.5|290|128|12.9|5.7|1960|312|87.1|5.7|0|23|0.0|1.5|0|23|0.0|1.5
95000US0637320|Soulsbyville Elementary School District, NC|0637320|2014-2018|105|630|261|0|17|0.0|5.4|25|31|4.0|5.4|605|260|96.0|5.4|0|17|0.0|5.4|0|17|0.0|5.4
95000US0637350|South Bay Union Elementary School District, NC|0637350|2014-2018|105|365|127|0|17|0.0|9.1|20|37|5.5|10.8|345|133|94.5|10.8|0|17|0.0|9.1|0|17|0.0|9.1
95000US0637380|South Bay Union School District, NC|0637380|2014-2018|105|6915|496|0|29|0.0|0.5|1155|244|16.7|3.1|5760|436|83.3|3.1|0|29|0.0|0.5|0|29|0.0|0.5
97000US0637500|South Pasadena Unified School District, NC|0637500|2014-2018|105|4135|341|0|23|0.0|0.8|370|131|8.9|3.0|2495|276|60.3|4.2|1270|202|30.7|4.4|0|23|0.0|0.8
97000US0637530|South San Francisco Unified School District, NC|0637530|2014-2018|105|8660|835|0|29|0.0|0.4|670|195|7.7|2.1|5215|562|60.2|3.3|2775|428|32.0|3.8|0|29|0.0|0.4
95000US0637560|South Whittier Elementary School District, NC|0637560|2014-2018|105|3585|452|0|23|0.0|1.0|455|124|12.7|3.6|3130|448|87.3|3.6|0|23|0.0|1.0|0|23|0.0|1.0
97000US0637590|Southern Humboldt Joint Unified School District, NC|0637590|2014-2018|105|655|255|0|17|0.0|5.2|10|19|1.5|2.9|345|137|52.7|14.6|300|176|45.8|15.5|0|17|0.0|5.2
97000US0637620|Southern Kern Unified School District, NC|0637620|2014-2018|105|4415|706|0|23|0.0|0.8|250|124|5.7|2.7|3025|504|68.5|4.5|1140|278|25.8|4.4|0|23|0.0|0.8
95000US0637710|Spreckels Union Elementary School District, NC|0637710|2014-2018|105|475|179|0|17|0.0|7.1|65|58|13.7|12.6|410|175|86.3|12.6|0|17|0.0|7.1|0|17|0.0|7.1
95000US1737020|Spring Lake Community Consolidated School District 606, NC|1737020|2014-2018|105|120|39|10|9|8.3|8.4|4|7|3.3|8.9|100|35|83.3|10.1|0|11|0.0|20.3|0|11|0.0|20.3
95000US1737050|Spring Valley Community Consolidated School District 99, NC|1737050|2014-2018|105|790|124|105|69|13.3|8.1|55|37|7.0|4.6|635|123|80.4|11.1|0|15|0.0|3.4|0|15|0.0|3.4
97000US1737080|Springfield School District 186, NC|1737080|2014-2018|105|16250|576|1640|219|10.1|1.3|1255|216|7.7|1.3|9180|379|56.5|1.9|4175|296|25.7|1.4|0|26|0.0|0.2
96000US1737140|St. Anne Community High School District 302, NC|1737140|2014-2018|105|320|89|0|11|0.0|8.2|0|11|0.0|8.2|0|11|0.0|8.2|320|89|100.0|8.2|0|11|0.0|8.2
95000US1737120|St. Anne Consolidated Community School District 256, NC|1737120|2014-2018|105|365|103|60|37|16.4|8.6|15|13|4.1|3.3|295|85|80.8|8.0|0|11|0.0|7.3|0|11|0.0|7.3
97000US1737170|St. Charles Community Unit School District 303, NC|1737170|2014-2018|105|13820|797|535|126|3.9|0.9|850|233|6.2|1.7|7520|754|54.4|3.5|4915|436|35.6|3.0|0|26|0.0|0.2
97000US1737230|St. Elmo Community Unit School District 202, NC|1737230|2014-2018|105|550|118|50|26|9.1|5.1|30|19|5.5|3.4|395|109|71.8|7.7|75|31|13.6|5.9|0|11|0.0|4.9
95000US1737320|St. George Community Consolidated School District 258, NC|1737320|2014-2018|105|395|120|0|11|0.0|6.7|45|33|11.4|8.1|350|113|88.6|8.1|0|11|0.0|6.7|0|11|0.0|6.7
97000US0637830|St. Helena Unified School District, NC|0637830|2014-2018|105|1000|224|0|17|0.0|3.4|80|55|8.0|5.6|675|215|67.5|10.4|245|77|24.5|8.3|0|17|0.0|3.4
95000US1737380|St. Joseph Community Consolidated School District 169, NC|1737380|2014-2018|105|740|196|0|15|0.0|3.6|10|19|1.4|2.5|730|188|98.6|2.5|0|15|0.0|3.6|0|15|0.0|3.6
96000US1737410|St. Joseph-Ogden Community High School District 305, NC|1737410|2014-2018|105|390|115|0|15|0.0|6.8|0|15|0.0|6.8|0|15|0.0|6.8|390|115|100.0|6.8|0|15|0.0|6.8
95000US1737470|St. Rose School District 14-15, NC|1737470|2014-2018|105|155|47|35|22|22.6|13.8|10|9|6.5|5.7|110|39|71.0|12.8|0|11|0.0|16.2|0|11|0.0|16.2
95000US0637890|Standard Elementary School District, NC|0637890|2014-2018|105|3050|615|0|23|0.0|1.1|310|189|10.2|5.6|2740|553|89.8|5.6|0|23|0.0|1.1|0|23|0.0|1.1
95000US0637950|Stanislaus Union Elementary School District, NC|0637950|2014-2018|105|3195|444|0|26|0.0|1.1|395|132|12.4|4.0|2800|427|87.6|4.0|0|26|0.0|1.1|0|26|0.0|1.1
97000US1737490|Stark County Community Unit School District 100, NC|1737490|2014-2018|105|610|90|30|24|4.9|3.6|85|46|13.9|7.9|330|68|54.1|8.0|160|43|26.2|5.6|0|11|0.0|4.4
97000US1737590|Staunton Community Unit School District 6, NC|1737590|2014-2018|105|1170|189|50|39|4.3|3.5|55|34|4.7|3.0|600|116|51.3|6.3|460|131|39.3|7.3|0|15|0.0|2.3
97000US1737650|Steeleville Community Unit School District 138, NC|1737650|2014-2018|105|450|120|0|11|0.0|5.9|20|20|4.4|4.5|220|58|48.9|11.6|205|93|45.6|12.4|0|11|0.0|5.9
95000US1737680|Steger School District 194, NC|1737680|2014-2018|105|1430|342|55|58|3.8|4.0|145|96|10.1|5.7|1230|295|86.0|6.8|0|17|0.0|1.9|0|17|0.0|1.9
95000US1737800|Steward Elementary School District 220, NC|1737800|2014-2018|105|70|30|4|3|5.7|10.0|4|5|5.7|6.1|65|28|92.9|8.7|0|11|0.0|31.3|0|11|0.0|31.3
97000US1737830|Stewardson-Strasburg Community Unit District 5A, NC|1737830|2014-2018|105|340|121|4|4|1.2|1.6|10|11|2.9|3.2|180|89|52.9|15.1|150|69|44.1|15.3|0|11|0.0|7.8
97000US1737980|Stockton Community Unit School District 206, NC|1737980|2014-2018|105|805|170|50|34|6.2|4.6|55|35|6.8|4.4|495|129|61.5|8.8|205|86|25.5|8.5|0|11|0.0|3.4
97000US1737350|Triad Community Unit School District 2, NC|1737350|2014-2018|105|3850|287|250|101|6.5|2.6|180|76|4.7|2.0|2365|214|61.4|3.8|1060|199|27.5|4.4|0|20|0.0|0.7
97000US2738880|Esko Public School District, ND|2738880|2014-2018|105|1085|139|75|65|6.9|5.8|35|35|3.2|3.2|750|128|69.1|6.9|225|73|20.7|7.1|0|12|0.0|1.6
97000US4638220|Kimball School District 07-2, ND|4638220|2014-2018|105|190|73|0|9|0.0|10.0|15|13|7.9|5.1|115|47|60.5|11.7|65|27|34.2|8.2|0|9|0.0|10.0
97000US4838040|Rotan Independent School District, ND|4838040|2014-2018|105|255|72|35|26|13.7|9.7|4|3|1.6|2.6|110|47|43.1|12.1|110|41|43.1|11.8|0|13|0.0|14.5
97000US4838080|Round Rock Independent School District, ND|4838080|2014-2018|105|52565|1391|2015|317|3.8|0.6|3080|449|5.9|0.9|32410|1185|61.7|1.5|15060|893|28.7|1.4|0|31|0.0|0.1
97000US4838160|Roxton Independent School District, ND|4838160|2014-2018|105|170|63|4|3|2.4|5.9|4|11|2.4|8.4|60|35|35.3|15.5|105|51|61.8|17.5|0|13|0.0|20.8
97000US4838190|Royal Independent School District, ND|4838190|2014-2018|105|2020|421|65|55|3.2|2.7|140|108|6.9|5.2|1135|278|56.2|8.7|680|227|33.7|7.9|0|21|0.0|2.0
97000US4838220|Royse City Independent School District, ND|4838220|2014-2018|105|5255|471|245|128|4.7|2.4|335|138|6.4|2.6|3190|368|60.7|4.4|1490|256|28.4|4.1|0|25|0.0|0.8
97000US4838310|Runge Independent School District, ND|4838310|2014-2018|105|230|75|4|10|1.7|5.4|0|13|0.0|15.9|125|52|54.3|16.1|100|50|43.5|16.0|0|13|0.0|15.9
97000US4838360|Rusk Independent School District, ND|4838360|2014-2018|105|1865|255|65|53|3.5|2.8|125|70|6.7|3.8|1010|218|54.2|6.9|660|141|35.4|7.1|0|21|0.0|2.1
97000US4838400|S and S Consolidated Independent School District, ND|4838400|2014-2018|105|655|155|25|25|3.8|4.2|50|36|7.6|5.0|375|120|57.3|10.1|200|62|30.5|8.1|0|13|0.0|5.9
97000US4838430|Sabinal Independent School District, ND|4838430|2014-2018|105|555|217|55|45|9.9|7.9|25|41|4.5|6.5|360|140|64.9|11.5|110|73|19.8|10.7|0|13|0.0|6.9
97000US4838460|Sabine Independent School District, ND|4838460|2014-2018|105|1235|316|45|48|3.6|4.1|85|67|6.9|5.6|685|231|55.5|9.7|425|164|34.4|9.5|0|19|0.0|3.2
97000US4838580|Salado Independent School District, ND|4838580|2014-2018|105|1575|284|60|59|3.8|3.7|130|84|8.3|5.3|845|233|53.7|10.0|540|178|34.3|10.1|0|19|0.0|2.5
97000US4838610|Saltillo Independent School District, ND|4838610|2014-2018|105|275|114|10|15|3.6|6.1|20|18|7.3|6.4|190|103|69.1|14.8|55|32|20.0|12.5|0|13|0.0|13.5
97000US4838700|San Angelo Independent School District, ND|4838700|2014-2018|105|15965|625|865|239|5.4|1.5|1095|265|6.9|1.6|10005|465|62.7|2.1|3995|363|25.0|1.9|0|31|0.0|0.2
97000US4838730|San Antonio Independent School District, ND|4838730|2014-2018|105|57375|1848|4010|446|7.0|0.8|4630|557|8.1|0.9|34655|1507|60.4|1.5|14080|848|24.5|1.3|0|31|0.0|0.1
97000US4838760|San Augustine Independent School District, ND|4838760|2014-2018|105|840|165|65|50|7.7|5.5|15|26|1.8|3.2|495|132|58.9|11.6|265|104|31.5|10.7|0|19|0.0|4.6
97000US4838790|San Benito Consolidated Independent School District, ND|4838790|2014-2018|105|10810|853|705|211|6.5|1.8|730|209|6.8|1.8|6320|654|58.5|4.0|3060|442|28.3|3.5|0|28|0.0|0.4
97000US4838820|San Diego Independent School District, ND|4838820|2014-2018|105|1290|264|105|77|8.1|5.5|85|59|6.6|4.9|810|206|62.8|7.8|290|120|22.5|8.3|0|19|0.0|3.0
97000US4838850|San Elizario Independent School District, ND|4838850|2014-2018|105|3480|486|205|126|5.9|3.6|245|126|7.0|3.4|1955|333|56.2|6.3|1075|283|30.9|6.3|0|21|0.0|1.1
97000US4838900|San Felipe-Del Rio Consolidated Independent School District, ND|4838900|2014-2018|105|9870|259|510|152|5.2|1.5|690|187|7.0|1.8|5990|248|60.7|2.7|2680|240|27.2|2.1|0|28|0.0|0.4
97000US4838970|San Marcos Consolidated Independent School District, ND|4838970|2014-2018|105|8940|973|355|139|4.0|1.5|545|165|6.1|1.8|5305|680|59.3|4.2|2735|470|30.6|3.9|0|31|0.0|0.4
97000US4838520|St. Jo Independent School District, ND|4838520|2014-2018|105|225|70|15|12|6.7|5.4|20|14|8.9|6.8|150|54|66.7|12.2|45|30|20.0|12.1|0|13|0.0|16.2
97000US2738160|Stewartville Public School District, ND|2738160|2014-2018|105|2000|243|90|51|4.5|2.6|95|45|4.8|2.5|1320|188|66.0|5.4|495|134|24.8|5.4|0|12|0.0|0.9
97000US2738190|Stillwater Area Public School District, ND|2738190|2014-2018|105|11085|532|555|142|5.0|1.3|815|162|7.4|1.4|6460|408|58.3|2.3|3255|298|29.4|2.3|0|20|0.0|0.2
97000US0638010|Stockton Unified School District, ND|0638010|2014-2018|105|39340|1169|0|29|0.0|0.1|4005|415|10.2|1.0|24895|1035|63.3|1.7|10440|639|26.5|1.5|0|29|0.0|0.1
95000US0638040|Stone Corral Elementary School District, ND|0638040|2014-2018|105|170|106|0|12|0.0|18.5|20|18|11.8|7.3|145|93|85.3|10.1|0|12|0.0|18.5|0|12|0.0|18.5
97000US0638070|Stony Creek Joint Unified School District, ND|0638070|2014-2018|105|85|54|0|12|0.0|32.4|4|7|4.7|8.7|55|42|64.7|22.0|25|22|29.4|21.5|0|12|0.0|32.4
96000US1738100|Streator Township High School District 40, ND|1738100|2014-2018|105|975|184|0|17|0.0|2.8|0|17|0.0|2.8|0|17|0.0|2.8|975|184|100.0|2.8|0|17|0.0|2.8
97000US1738130|Sullivan Community Unit School District 300, ND|1738130|2014-2018|105|1205|239|100|56|8.3|5.0|90|45|7.5|3.6|725|192|60.2|6.7|290|82|24.1|5.6|0|15|0.0|2.3
95000US0638220|Sulphur Springs Union Elementary School District, ND|0638220|2014-2018|105|5610|513|0|29|0.0|0.6|800|225|14.3|3.6|4810|462|85.7|3.6|0|29|0.0|0.6|0|29|0.0|0.6
95000US1738190|Summersville School District 79, ND|1738190|2014-2018|105|115|55|0|11|0.0|21.1|20|23|17.4|17.5|95|46|82.6|17.5|0|11|0.0|21.1|0|11|0.0|21.1
95000US0638250|Summerville Elementary School District, ND|0638250|2014-2018|105|315|226|0|12|0.0|10.5|60|59|19.0|14.5|255|187|81.0|14.5|0|12|0.0|10.5|0|12|0.0|10.5
96000US0638280|Summerville Union High School District, ND|0638280|2014-2018|105|340|164|0|17|0.0|9.8|0|17|0.0|9.8|0|17|0.0|9.8|340|164|100.0|9.8|0|17|0.0|9.8
95000US1738220|Summit Hill School District 161, ND|1738220|2014-2018|105|3175|364|330|117|10.4|3.6|195|81|6.1|2.7|2650|360|83.5|4.3|0|20|0.0|0.9|0|20|0.0|0.9
95000US0638340|Sundale Union Elementary School District, ND|0638340|2014-2018|105|425|139|0|12|0.0|7.9|70|45|16.5|8.2|355|117|83.5|8.2|0|12|0.0|7.9|0|12|0.0|7.9
95000US1738370|Sunnybrook School District 171, ND|1738370|2014-2018|105|840|275|125|139|14.9|16.6|25|33|3.0|4.1|695|279|82.7|17.0|0|17|0.0|3.2|0|17|0.0|3.2
95000US0638430|Sunnyside Union Elementary School District, ND|0638430|2014-2018|105|415|152|0|12|0.0|8.1|45|35|10.8|6.9|370|136|89.2|6.9|0|12|0.0|8.1|0|12|0.0|8.1
95000US0638460|Sunnyvale Elementary School District, ND|0638460|2014-2018|105|6860|599|0|29|0.0|0.5|845|264|12.3|3.6|6020|564|87.8|3.6|0|29|0.0|0.5|0|29|0.0|0.5
95000US1738400|Sunset Ridge School District 29, ND|1738400|2014-2018|105|455|114|0|11|0.0|5.9|45|52|9.9|10.7|410|106|90.1|10.7|0|11|0.0|5.9|0|11|0.0|5.9
97000US0638520|Surprise Valley Joint Unified School District, ND|0638520|2014-2018|105|200|79|0|12|0.0|16.0|15|18|7.5|10.4|115|45|57.5|15.0|65|51|32.5|16.0|0|12|0.0|16.0
95000US0638550|Susanville Elementary School District, ND|0638550|2014-2018|105|1100|167|0|17|0.0|3.1|125|60|11.4|4.9|975|151|88.6|4.9|0|17|0.0|3.1|0|17|0.0|3.1
96000US0638610|Sutter Union High School District, ND|0638610|2014-2018|105|495|124|0|17|0.0|6.8|0|17|0.0|6.8|0|17|0.0|6.8|495|124|100.0|6.8|0|17|0.0|6.8
97000US2738280|Swanville Public School District, ND|2738280|2014-2018|105|245|58|30|14|12.2|4.9|4|4|1.6|1.6|120|28|49.0|8.4|95|34|38.8|8.4|0|9|0.0|6.9
96000US0638640|Sweetwater Union High School District, ND|0638640|2014-2018|105|39410|1484|0|29|0.0|0.1|0|29|0.0|0.1|13030|843|33.1|1.5|26380|1047|66.9|1.5|0|29|0.0|0.1
97000US1738460|Sycamore Community Unit School District 427, ND|1738460|2014-2018|105|3645|412|0|20|0.0|0.8|245|93|6.7|2.5|2215|305|60.8|5.0|1190|233|32.6|5.0|0|20|0.0|0.8
95000US0638670|Sylvan Union Elementary School District, ND|0638670|2014-2018|105|9140|813|0|29|0.0|0.4|985|252|10.8|2.6|8155|762|89.2|2.6|0|29|0.0|0.4|0|29|0.0|0.4
95000US0638700|Taft City School District, ND|0638700|2014-2018|105|2660|399|0|19|0.0|1.3|285|113|10.7|4.0|2375|372|89.3|4.0|0|19|0.0|1.3|0|19|0.0|1.3
95000US1738520|Taft School District 90, ND|1738520|2014-2018|105|175|67|0|11|0.0|14.5|25|31|14.3|18.1|145|65|82.9|18.2|0|11|0.0|14.5|0|11|0.0|14.5
96000US0638730|Taft Union High School District, ND|0638730|2014-2018|105|1235|342|0|23|0.0|2.8|0|23|0.0|2.8|0|23|0.0|2.8|1235|342|100.0|2.8|0|23|0.0|2.8
97000US0638770|Tahoe-Truckee Unified School District, ND|0638770|2014-2018|105|4050|391|0|23|0.0|0.9|315|121|7.8|2.9|2635|345|65.1|4.9|1100|200|27.2|4.6|0|23|0.0|0.9
96000US0638790|Tamalpais Union High School District, ND|0638790|2014-2018|105|4610|426|0|29|0.0|0.8|0|29|0.0|0.8|0|29|0.0|0.8|4610|426|100.0|0.8|0|29|0.0|0.8
95000US1738550|Tamaroa School District 5, ND|1738550|2014-2018|105|90|43|0|11|0.0|25.9|4|3|4.4|9.3|90|43|100.0|25.9|0|11|0.0|25.9|0|11|0.0|25.9
97000US1738700|Taylorville Community Unit School District 3, ND|1738700|2014-2018|105|2355|221|155|79|6.6|3.2|135|77|5.7|3.3|1345|188|57.1|5.6|715|137|30.4|5.5|0|17|0.0|1.2
97000US0638880|Tehachapi Unified School District, ND|0638880|2014-2018|105|5015|583|0|26|0.0|0.7|390|173|7.8|3.1|2965|412|59.1|4.9|1660|280|33.1|4.5|0|26|0.0|0.7
97000US0638980|Temple City Unified School District, ND|0638980|2014-2018|105|5200|439|0|26|0.0|0.7|355|124|6.8|2.3|3120|337|60.0|4.4|1725|270|33.2|4.3|0|26|0.0|0.7
97000US1738760|Teutopolis Community Unit School District 50, ND|1738760|2014-2018|105|1010|198|30|23|3.0|2.5|80|43|7.9|3.9|590|124|58.4|7.7|305|107|30.2|7.5|0|15|0.0|2.7
97000US2738850|Thief River Falls School District, ND|2738850|2014-2018|105|2255|102|145|59|6.4|2.6|200|84|8.9|3.7|1225|104|54.3|3.8|685|61|30.4|2.6|0|14|0.0|0.8
95000US1738790|Thomasboro Community Consolidated School District 130, ND|1738790|2014-2018|105|190|59|15|22|7.9|11.4|4|4|2.1|3.4|175|55|92.1|11.9|0|11|0.0|13.4|0|11|0.0|13.4
96000US1738940|Thornton Fractional Township High School District 215, ND|1738940|2014-2018|105|3560|531|0|26|0.0|0.8|0|26|0.0|0.8|0|26|0.0|0.8|3560|531|100.0|0.8|0|26|0.0|0.8
95000US1738910|Thornton School District 154, ND|1738910|2014-2018|105|350|147|95|66|27.1|16.0|65|72|18.6|15.9|195|72|55.7|13.1|0|11|0.0|7.6|0|11|0.0|7.6
96000US1738970|Thornton Township High School District 205, ND|1738970|2014-2018|105|6810|547|0|26|0.0|0.4|0|26|0.0|0.4|0|26|0.0|0.4|6810|547|100.0|0.4|0|26|0.0|0.4
97000US1738490|V.I.T. Community Unit School District 2, ND|1738490|2014-2018|105|370|74|45|19|12.2|5.5|30|18|8.1|4.5|220|52|59.5|8.0|80|37|21.6|8.3|0|11|0.0|7.2
97000US1738070|Woodland Community Unit School District 5, ND|1738070|2014-2018|105|255|96|4|10|1.6|5.8|15|21|5.9|8.8|135|69|52.9|16.0|100|57|39.2|18.9|0|11|0.0|10.2
95000US1731560|Community Consolidated School District 204, NE|1731560|2014-2018|105|160|73|40|26|25.0|14.2|10|16|6.3|9.5|110|60|68.8|19.7|0|11|0.0|15.7|0|11|0.0|15.7
97000US4631350|Harrisburg School District 41-2, NE|4631350|2014-2018|105|4560|399|360|166|7.9|3.4|475|167|10.4|3.4|2875|280|63.0|5.0|855|214|18.8|4.2|0|17|0.0|0.4
97000US3631710|Hewlett-Woodmere Union Free School District, NE|3631710|2014-2018|105|2725|393|150|82|5.5|3.0|170|98|6.2|3.3|1600|314|58.7|6.9|800|214|29.4|7.0|0|19|0.0|1.2
97000US2931800|Midway R-I School District, NE|2931800|2014-2018|105|355|113|0|11|0.0|7.4|15|16|4.2|4.7|185|73|52.1|10.3|150|58|42.3|9.8|0|11|0.0|7.4
97000US4831040|Mission Consolidated Independent School District, NE|4831040|2014-2018|105|16730|1296|1295|314|7.7|1.8|1130|251|6.8|1.5|9985|968|59.7|3.0|4320|554|25.8|2.7|0|31|0.0|0.2
97000US4831170|Monahans-Wickett-Pyote Independent School District, NE|4831170|2014-2018|105|2075|163|50|39|2.4|1.8|220|94|10.6|4.7|1330|178|64.1|5.7|480|81|23.1|3.8|0|21|0.0|1.9
97000US4831230|Monte Alto Independent School District, NE|4831230|2014-2018|105|950|272|30|45|3.2|4.3|30|30|3.2|3.2|660|207|69.5|8.5|235|91|24.7|9.8|0|13|0.0|4.1
97000US4831260|Montgomery Independent School District, NE|4831260|2014-2018|105|6910|733|255|136|3.7|2.0|705|233|10.2|3.2|4070|558|58.9|4.4|1885|383|27.3|4.8|0|28|0.0|0.6
97000US4831290|Moody Independent School District, NE|4831290|2014-2018|105|860|200|30|28|3.5|3.2|100|58|11.6|6.7|400|133|46.5|10.5|330|118|38.4|9.9|0|13|0.0|4.5
97000US4831380|Morgan Independent School District, NE|4831380|2014-2018|105|105|50|10|12|9.5|9.1|4|6|3.8|5.0|70|39|66.7|13.5|20|15|19.0|14.7|0|13|0.0|30.6
97000US4831470|Morton Independent School District, NE|4831470|2014-2018|105|460|57|40|23|8.7|5.3|30|20|6.5|4.7|315|47|68.5|7.2|70|23|15.2|4.7|0|13|0.0|8.3
97000US4831500|Motley County Independent School District, NE|4831500|2014-2018|105|235|77|0|13|0.0|15.6|15|12|6.4|5.6|155|66|66.0|13.6|65|32|27.7|11.7|0|13|0.0|15.6
97000US4831560|Moulton Independent School District, NE|4831560|2014-2018|105|290|105|25|18|8.6|6.8|20|19|6.9|6.6|160|66|55.2|14.8|90|63|31.0|15.4|0|13|0.0|12.9
97000US4831620|Mount Calm Independent School District, NE|4831620|2014-2018|105|390|305|55|51|14.1|5.8|55|56|14.1|5.2|250|208|64.1|8.7|30|18|7.7|11.3|0|13|0.0|9.7
97000US4831650|Mount Enterprise Independent School District, NE|4831650|2014-2018|105|225|89|30|31|13.3|11.9|10|16|4.4|6.8|125|51|55.6|15.2|60|31|26.7|10.7|0|13|0.0|16.2
97000US4831760|Mount Pleasant Independent School District, NE|4831760|2014-2018|105|5170|344|205|82|4.0|1.6|405|149|7.8|2.8|3085|285|59.7|4.1|1480|182|28.6|2.9|0|25|0.0|0.8
97000US4831770|Mount Vernon Independent School District, NE|4831770|2014-2018|105|1710|166|90|63|5.3|3.6|55|53|3.2|3.2|1055|178|61.7|7.8|505|144|29.5|8.5|0|19|0.0|2.3
97000US4831860|Muenster Independent School District, NE|4831860|2014-2018|105|350|88|25|24|7.1|7.2|15|12|4.3|3.5|195|69|55.7|11.8|110|46|31.4|11.5|0|13|0.0|10.8
97000US4831890|Muleshoe Independent School District, NE|4831890|2014-2018|105|1290|150|25|33|1.9|2.5|165|77|12.8|5.5|840|143|65.1|7.0|255|80|19.8|6.8|0|19|0.0|3.0
97000US4831970|Munday Consolidated Independent School District, NE|4831970|2014-2018|105|310|69|30|22|9.7|7.4|0|13|0.0|12.1|210|54|67.7|9.6|65|35|21.0|9.3|0|13|0.0|12.1
97000US2931830|Osage County R-III School District, NE|2931830|2014-2018|105|710|125|35|29|4.9|4.1|40|31|5.6|4.1|330|91|46.5|8.2|305|74|43.0|9.4|0|15|0.0|3.8
97000US1731020|Pearl City Community Unit School District 200, NE|1731020|2014-2018|105|475|78|50|35|10.5|7.1|40|20|8.4|4.3|265|65|55.8|8.9|115|33|24.2|6.6|0|11|0.0|5.6
